name,address,city,state,postal_code,latitude,longitude,stars,review_count,categories,hours,gmap_id,url
Chevron,2205 West Norvell Bryant Highway,Lecanto,FL,34461,28.8928458,-82.4710346,3.3,7,['gas Station' 'auto Repair Shop' 'convenience Store' 'diesel Fuel Supplier' 'fuel Pump' 'gas Company'],"[array(['Monday', '6AM–9PM'], dtype=object)
 array(['Tuesday', '6AM–9PM'], dtype=object)
 array(['Wednesday', '6AM–9PM'], dtype=object)
 array(['Thursday', '6AM–9PM'], dtype=object)
 array(['Friday', '6AM–9PM'], dtype=object)
 array(['Saturday', '6AM–9PM'], dtype=object)
 array(['Sunday', '7AM–9PM'], dtype=object)]",0x88e86b44e0d17d95:0x30711d81c26822a2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e86b44e0d17d95:0x30711d81c26822a2?authuser=-1&hl=en&gl=us
Circle K,7250 US Hwy 98 N,Lakeland,FL,33809,28.134684,-81.97372899999999,3.4,5,['convenience Store' 'atm' 'coffee Shop' 'coffee Store' 'diesel Fuel Supplier' 'gas Station' 'public Bathroom' 'snack Bar' 'soft Drinks Shop'],"[array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)]",0x88dd46bfedc57429:0xc4450b94bc3ed00c,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd46bfedc57429:0xc4450b94bc3ed00c?authuser=-1&hl=en&gl=us
Circle K,3312 53rd Ave E,Bradenton,FL,34203,27.4467441,-82.5214768,3.2,13,['convenience Store' 'atm' 'coffee Shop' 'coffee Store' 'diesel Fuel Supplier' 'gas Station' 'public Bathroom' 'snack Bar' 'soft Drinks Shop'],"[array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)]",0x88c33dd46753799f:0xcd98039463d029c0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c33dd46753799f:0xcd98039463d029c0?authuser=-1&hl=en&gl=us
Circle K,706 US-92,Seffner,FL,33584,28.004240099999997,-82.28651099999999,2.9,18,['convenience Store' 'atm' 'car Wash' 'coffee Shop' 'coffee Store' 'diesel Fuel Supplier' 'gas Station' 'snack Bar' 'soft Drinks Shop'],"[array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)]",0x88c2cb98ec3ff909:0x2f081c847e781b2e,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2cb98ec3ff909:0x2f081c847e781b2e?authuser=-1&hl=en&gl=us
Chevron,1231 W Copans Rd,Pompano Beach,FL,33064,26.2607549,-80.1400645,1.4,14,['gas Station' 'auto Repair Shop' 'convenience Store' 'diesel Fuel Supplier' 'fuel Pump' 'gas Company'],"[array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)]",0x88d902d6c613f053:0x1635a84b64ebbcb8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d902d6c613f053:0x1635a84b64ebbcb8?authuser=-1&hl=en&gl=us
Circle K,12140 US Hwy 41 S,Gibsonton,FL,33534,27.8222171,-82.38173789999999,3.8,15,['convenience Store' 'atm' 'coffee Shop' 'coffee Store' 'diesel Fuel Supplier' 'gas Station' 'public Bathroom' 'snack Bar' 'soft Drinks Shop'],"[array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)]",0x88c2d0a5c709d7d5:0x1ad5f5d1486d45ac,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2d0a5c709d7d5:0x1ad5f5d1486d45ac?authuser=-1&hl=en&gl=us
nexAir,601 N Palm Ave,Palatka,FL,32177,29.654109,-81.66203039999999,4.2,5,['welding Supply Store' 'industrial Gas Supplier' 'safety Equipment Supplier' 'welding Gas Supplier'],"[array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '8AM–5PM'], dtype=object)
 array(['Tuesday', '8AM–5PM'], dtype=object)
 array(['Wednesday', '8AM–5PM'], dtype=object)
 array(['Thursday', '8AM–5PM'], dtype=object)
 array(['Friday', '8AM–5PM'], dtype=object)
 array(['Saturday', 'Closed'], dtype=object)]",0x88e665a4cc500afb:0x7da192ae56e816c2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e665a4cc500afb:0x7da192ae56e816c2?authuser=-1&hl=en&gl=us
Circle K,2020 W Cervantes St,Pensacola,FL,32501,30.4210033,-87.2408801,3.1,8,['convenience Store' 'diesel Fuel Supplier' 'gas Station'],"[array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)]",0x8890bf47a388df0d:0x21b34f5d58d4c635,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8890bf47a388df0d:0x21b34f5d58d4c635?authuser=-1&hl=en&gl=us
Roberts Oxygen,4620 Dyer Blvd,Riviera Beach,FL,33407,26.777714099999997,-80.109557,4.6,13,['welding Gas Supplier' 'dry Ice Supplier' 'helium Gas Supplier' 'industrial Gas Supplier' 'oxygen Equipment Supplier' 'safety Equipment Supplier' 'welding Supply Store'],"[array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '7:30AM–5PM'], dtype=object)
 array(['Tuesday', '7:30AM–5PM'], dtype=object)
 array(['Wednesday', '7:30AM–5PM'], dtype=object)
 array(['Thursday', '7:30AM–5PM'], dtype=object)
 array(['Friday', '7:30AM–5PM'], dtype=object)
 array(['Saturday', 'Closed'], dtype=object)]",0x88d92a62d2f5943d:0x6c9066732dcec46e,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d92a62d2f5943d:0x6c9066732dcec46e?authuser=-1&hl=en&gl=us
Chevron,3 NE Pine Island Rd,Cape Coral,FL,33909,26.653099299999997,-81.97364999999999,3.8,8,['gas Station' 'auto Repair Shop' 'convenience Store' 'diesel Fuel Supplier' 'fuel Pump' 'gas Company'],"[array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '8AM–5PM'], dtype=object)
 array(['Tuesday', '8AM–5PM'], dtype=object)
 array(['Wednesday', '8AM–5PM'], dtype=object)
 array(['Thursday', '8AM–5PM'], dtype=object)
 array(['Friday', '8AM–5PM'], dtype=object)
 array(['Saturday', 'Closed'], dtype=object)]",0x88db46a361fd2067:0x127fb1139baa4f0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db46a361fd2067:0x127fb1139baa4f0?authuser=-1&hl=en&gl=us
Circle K,3025 Kathleen Rd,Lakeland,FL,33810,28.0800457,-81.9936982,3.8,28,['convenience Store' 'atm' 'car Wash' 'coffee Shop' 'coffee Store' 'diesel Fuel Supplier' 'gas Station' 'snack Bar' 'soft Drinks Shop'],"[array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)]",0x88dd47771cf68033:0xd6fb4dc16365abae,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd47771cf68033:0xd6fb4dc16365abae?authuser=-1&hl=en&gl=us
Kangaroo Express,45 SW 250 St,Newberry,FL,32669,29.6462996,-82.6064007,2.7,7,['convenience Store' 'coffee Shop' 'diesel Fuel Supplier' 'fuel Pump' 'gas Station'],"[array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)]",0x88e8c11de155c78b:0x35536ac9582d8a63,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e8c11de155c78b:0x35536ac9582d8a63?authuser=-1&hl=en&gl=us
Kangaroo Express,1690 Wells Rd,Orange Park,FL,32073,30.186234,-81.7252872,2.1,8,['convenience Store' 'coffee Shop' 'diesel Fuel Supplier' 'fuel Pump' 'gas Station'],"[array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)]",0x88e5c6654a36d24d:0x807342c9608274e7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5c6654a36d24d:0x807342c9608274e7?authuser=-1&hl=en&gl=us
Chevron,4008 W US Hwy 90,Lake City,FL,32055,30.1798166,-82.6980162,3.7,8,['gas Station' 'auto Repair Shop' 'convenience Store' 'diesel Fuel Supplier' 'fuel Pump' 'gas Company'],"[array(['Sunday', '8AM–10PM'], dtype=object)
 array(['Monday', '7AM–10PM'], dtype=object)
 array(['Tuesday', '7AM–10PM'], dtype=object)
 array(['Wednesday', '7AM–10PM'], dtype=object)
 array(['Thursday', '7AM–9PM'], dtype=object)
 array(['Friday', '7AM–10PM'], dtype=object)
 array(['Saturday', '7AM–10PM'], dtype=object)]",0x88ef3afbec4ab203:0x5f8305d8869427d8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88ef3afbec4ab203:0x5f8305d8869427d8?authuser=-1&hl=en&gl=us
Kangaroo Express,4036 S Nova Rd,Port Orange,FL,32127,29.116612,-80.99382299999999,2.8,6,['convenience Store' 'atm' 'coffee Shop' 'diesel Fuel Supplier' 'gas Station' 'snack Bar' 'soft Drinks Shop'],"[array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)]",0x88e6d8073e8192ff:0xc5d71d3d020528ae,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e6d8073e8192ff:0xc5d71d3d020528ae?authuser=-1&hl=en&gl=us
Circle K,3100 N Galloway Rd,Lakeland,FL,33810,28.0807871,-82.0072916,3.0,8,['convenience Store' 'atm' 'coffee Shop' 'coffee Store' 'diesel Fuel Supplier' 'gas Station' 'snack Bar' 'soft Drinks Shop'],"[array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)]",0x88dd478572a8d5a3:0xae46ed77dc38f4f5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd478572a8d5a3:0xae46ed77dc38f4f5?authuser=-1&hl=en&gl=us
Kangaroo Express,1940 SE 58th Ave,Ocala,FL,34480,29.1684518,-82.0540205,3.9,8,['convenience Store' 'atm' 'coffee Shop' 'coffee Store' 'diesel Fuel Supplier' 'gas Station' 'snack Bar' 'soft Drinks Shop'],"[array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)]",0x88e7d3e513aec2e9:0x2ab517be326c917b,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7d3e513aec2e9:0x2ab517be326c917b?authuser=-1&hl=en&gl=us
Circle K,12251 Metro Pkwy,Fort Myers,FL,33966,26.5641502,-81.8521816,1.8,8,['convenience Store' 'atm' 'coffee Shop' 'coffee Store' 'diesel Fuel Supplier' 'gas Station' 'snack Bar' 'soft Drinks Shop'],"[array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)]",0x88db6ab328223b3b:0xe03eeb80f46199f4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db6ab328223b3b:0xe03eeb80f46199f4?authuser=-1&hl=en&gl=us
Circle K,5105 Co Rd 218,Middleburg,FL,32068,30.0885423,-81.9456368,3.8,17,['convenience Store' 'atm' 'coffee Shop' 'coffee Store' 'diesel Fuel Supplier' 'gas Station' 'snack Bar' 'soft Drinks Shop'],"[array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)]",0x88e5e6044e4054f5:0x9b4a5f1110cdf9b9,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5e6044e4054f5:0x9b4a5f1110cdf9b9?authuser=-1&hl=en&gl=us
Circle K,1554 St Johns Bluff Rd N,Jacksonville,FL,32225,30.347198199999998,-81.5239761,2.3,8,['convenience Store' 'atm' 'coffee Shop' 'diesel Fuel Supplier' 'gas Station' 'public Bathroom' 'snack Bar' 'soft Drinks Shop'],"[array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)]",0x88e5b356536ddb21:0xc6418f667e3c98e1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5b356536ddb21:0xc6418f667e3c98e1?authuser=-1&hl=en&gl=us
Texaco,2788 Fruitville Rd,Sarasota,FL,34237,27.337146299999997,-82.5145036,3.1,18,['gas Station' 'auto Repair Shop' 'convenience Store' 'diesel Fuel Supplier' 'fuel Pump' 'gas Company'],"[array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)]",0x88c340889f8cfa65:0xd76f5f2a4d0ffa30,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c340889f8cfa65:0xd76f5f2a4d0ffa30?authuser=-1&hl=en&gl=us
Chevron,700 NW 57th Ave,Miami,FL,33126,25.7783826,-80.2888205,2.8,18,['gas Station' 'auto Repair Shop' 'convenience Store' 'diesel Fuel Supplier' 'fuel Pump'],"[array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)]",0x88d9b9c4d84c2a51:0xfcabf1964c25520,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b9c4d84c2a51:0xfcabf1964c25520?authuser=-1&hl=en&gl=us
Circle K,4103 SW 43rd St,Gainesville,FL,32608,29.616505999999998,-82.38877699999999,3.6,17,['convenience Store' 'atm' 'coffee Shop' 'coffee Store' 'diesel Fuel Supplier' 'gas Station' 'snack Bar' 'soft Drinks Shop'],"[array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)]",0x88e8bd14a5ff51ab:0x943502b55d71cb3d,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e8bd14a5ff51ab:0x943502b55d71cb3d?authuser=-1&hl=en&gl=us
Texaco,15450 SW 136th St,Miami,FL,33186,25.6398995,-80.4449329,2.5,18,['gas Station' 'auto Repair Shop' 'convenience Store' 'diesel Fuel Supplier' 'fuel Pump' 'gas Company'],"[array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)]",0x88d9c1fa1859db35:0x1ed76ba41cd4d8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c1fa1859db35:0x1ed76ba41cd4d8?authuser=-1&hl=en&gl=us
Circle K,9508 State Rd 52,Hudson,FL,34669,28.3306728,-82.6570441,4.3,18,['convenience Store' 'atm' 'coffee Shop' 'coffee Store' 'diesel Fuel Supplier' 'gas Station' 'snack Bar' 'soft Drinks Shop'],"[array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)]",0x88c29a2dc4f6e54b:0xb939d7dfe1b0909e,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c29a2dc4f6e54b:0xb939d7dfe1b0909e?authuser=-1&hl=en&gl=us
Airgas Store,2601 S Division Ave,Orlando,FL,32805,28.515338,-81.38436209999999,4.3,44,['welding Supply Store' 'gas Cylinders Supplier' 'industrial Equipment Supplier' 'industrial Gas Supplier' 'safety Equipment Supplier' 'welding Gas Supplier'],"[array(['Saturday', 'Closed'], dtype=object)
 array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '7:30AM–4:30PM'], dtype=object)
 array(['Tuesday', '7:30AM–4:30PM'], dtype=object)
 array(['Wednesday', '7:30AM–4:30PM'], dtype=object)
 array(['Thursday', '7:30AM–4:30PM'], dtype=object)
 array(['Friday', '7:30AM–4:30PM'], dtype=object)]",0x88e77b9ffd375f8b:0x4b473449c44e0fe4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77b9ffd375f8b:0x4b473449c44e0fe4?authuser=-1&hl=en&gl=us
Chevron Miami,2545 NW 42nd Ave,Miami,FL,33142,25.7992596,-80.2640246,1.9,58,['gas Station' 'convenience Store' 'diesel Fuel Supplier' 'food Service' 'fuel Pump' 'gas Company'],"[array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)]",0x88d9b74fc81dddd7:0x1685a7a92a30e710,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b74fc81dddd7:0x1685a7a92a30e710?authuser=-1&hl=en&gl=us
Circle K,6125 FL-100,Flagler Beach,FL,32136,29.475237399999997,-81.1816095,2.9,9,['convenience Store' 'atm' 'coffee Shop' 'diesel Fuel Supplier' 'gas Station' 'snack Bar' 'soft Drinks Shop'],"[array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)]",0x88e6eabe67a1b00d:0x12f51a9e56f601e,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e6eabe67a1b00d:0x12f51a9e56f601e?authuser=-1&hl=en&gl=us
Sunoco Gas Station,3500 FL-524,Cocoa,FL,32926,28.396230499999998,-80.7724032,3.4,8,['gas Station' 'atm' 'convenience Store' 'diesel Fuel Supplier' 'propane Supplier'],"[array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)]",0x88e0aaf98c48ae73:0x1d9779dd0670d755,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e0aaf98c48ae73:0x1d9779dd0670d755?authuser=-1&hl=en&gl=us
Chevron,8881 Pembroke Rd,Pembroke Pines,FL,33025,25.994654699999998,-80.2626006,2.2,15,['gas Station' 'auto Repair Shop' 'convenience Store' 'diesel Fuel Supplier' 'fuel Pump' 'gas Company'],,0x88d9af4d209fa373:0x6cf9bd05b81aadef,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9af4d209fa373:0x6cf9bd05b81aadef?authuser=-1&hl=en&gl=us
